WORD,ROOT
لاشعورية,شعر
دفقاتكما,دفق
فلمعضلتها,عضل
بموقعيه,وقع
فتتعمدينهم,عمد
وستتمناكن,منو
بتعرجكما,عرج
فيرشقوك,رشق
وكشريانييكما,شرى
لأساورتكم,
لديناريكما,
وبشائبكم,شيب
ولتأسيل,اسل
فلتخاتلاهن,ختل
فلنتسمعه,سمع
ستفحموننا,فحم
ولينجحنهم,نجح
انسرقتن,سرق
وتوفريهن,وفر
وبتعبكن,تعب
فكوحدتيك,وحد
لاتحدوا,وحد
فكعفريتين,عفرت
تسوراهما,سور
لطويناكن,طوى
أرهقتنا,رهق
هامشاهما,همش
ولنحاتتينا,نحت
وباستفساراتكما,فسر
ومقرحينا,قرح
وملاحظنا,لحظ
وأذقنكم,ذوق
بمساندتكن,سند
تفلسفنا,فلسف
فلفاتنيها,فتن
تحتقراه,حقر
أذوياهما,ذوى
فقرطتكما,قرط
أعزتكم,عز
وينقصوهن,نقص
تمثلاكم,مثل
فلمخابئكم,خبأ
ومغاسلك,غسل
لتجمعاني,جمع
فكتذليلكما,ذل
وستخلعانهما,خلع
فكاهتزازيتكم,هز
لنتساوق,سوق
سيزودنكن,زود
وضريبتاهما,ضرب
الأفران,فرن
فكحكمييكن,حكم
لضاربوهن,ضرب
وحدرهما,حدر
لجللكم,جل
دباباتكما,دب
فكالمبهورين,بهر
فيضعونا,وضع
أخفيتماهما,خفى
لأيضي,ايض
فمجبرا,جبر
وكتصعيدات,صعد
فاستسمحتماهن,سمح
فلينتزعونا,نزع
التربصات,ربص
وكمصيدته,صيد
فخطافكن,خطف
فكتحايله,حيل
رضيتك,رضى
فسيعتمدني,عمد
لبداءتها,بدء
ودكنهما,دكن
فسخفنا,سخف
وقلدتنني,قلد
بمستلمها,سلم
فسينفلقون,فلق
لأحاكه,حكى
تجمراها,جمر
فلخربهما,خرب
بتراتيلي,رتل
والخميسة,خمس
وسترخانهما,رخ
فكشيليتك,
بلئيم,لأم
ليسندن,سند
ناشفنا,نشف
تناقصنا,نقص
ولتهديفيك,هدف
واعتباطيتيه,عبط
كبدالاتنا,بدل
فلعدوانية,عدو
بقدسيته,قدس
أستحدثكم,حدث
فيتفكران,فكر
فبمسايلهن,سيل
كالغريقة,غرق
لتتهالكا,هلك
فنثيري,نثر
ولتمحياني,محو
بصدمتيه,صدم
فليزفوهم,زف
وديوثهما,
ولمضلتيه,ضل
فالتقتاكم,لقى
ولفتحتكما,فتح
فكعيشته,عيش
هوسناهما,هوس
تخوفوننا,خوف
ولينقصف,قصف
لولدكن,ولد
سيراعوننا,رعى
عصورا,عصر
كالمجاهرة,جهر
وكخريدتنا,خرد
لناموسيتنا,نمس
فكالكذوبة,كذب
فلتدثراهما,دثر
سيكفئننا,كفأ
فتمويليتيك,مول
كمروجاتنا,روج
فكبزاتهم,
أتضاد,ضد
ولنتاجنا,نتج
فبخبثهن,خبث
لجبر,جبر
فكعاتمتهن,عتم
وتقبرنهن,قبر
فكجذعاننا,جذع
فكعميلتي,عمل
وسيضعضعنهن,ضعضع
فبمكثه,مكث
فببردياتكم,برد
فبنجمهم,نجم
فتأكلين,اكل
فحكماءك,حكم
مقلماها,قلم
أتاح,تيح
بعكازكن,عكز
فلتتلقفيه,لقف
فبكرتانا,بكر
تفرشانهما,فرش
لتماريناكما,مرى
وبمرحوميهما,رحم
والهازئان,هزأ
وبروتيني,
يرمحاه,رمح
رفعتماهم,رفع
فتنبثقن,بثق
ولمستمدتيه,مد
فكدحرجتهما,دحرج
الغربيون,غرب
فتعريفتكم,عرف
كمتحررهما,حر
فسيثلمانه,ثلم
فلانفكاككن,فك
بخطبتكن,خطب
فيفقهك,فقه
تسويته,سوى
بإبدائكن,بدو
توافيا,وفى
المجودتين,جود
يسحلا,سحل
سيجزز,جز
فستنضرهن,نضر
وصليبيهم,صلب
الوضاحة,وضح
لمصونة,صون
تزدادانهن,زيد
لعناق,عنق
فغلفتي,غلف
ومبشراك,بشر
تحتذيانها,حذو
كمستوطناتهما,وطن
فاستبعدوهم,بعد
استخلفتم,خلف
ويتجوزنك,جوز
قزمينا,قزم
وليكسرن,كسر
وبمفتولة,فتل
فيتعذرون,عذر
ويستدعى,دعو
وكنضيرهم,نضر
فلبخاشيشكن,
فالكحلتين,كحل
فكالثانويتين,ثني
وكمهنتهما,مهن
ولتجافينها,جفو
وتفاداكما,فدى
فلتعديلينا,عدل
وتقييكما,تقي
فستكاثرننا,كثر
فببعبعيهما,
ولأكفان,كفن
فأسطحكما,سطح
سنبهم,بهم
فخطتاي,خط
كالكعك,
لأنيرهن,نور
وسيستعيرونكن,عور
فكمصادرتكما,صدر
وليصانعوهم,صنع
وهذاءهما,هذى
وبانتقاد,نقد
أخبروكما,خبر
ووهماكن,وهم
ولحضرمي,
تسممنهما,سم
واستعظمتما,عظم
فاتحاد,وحد
فبخدمتيهم,خدم
فستسمرون,سمر
كمثواها,ثوى
فسأهجدكن,هجد
منافيخهم,نفخ
فليجهدنه,جهد
وليوارب,ورب
فلفيالجه,فيلج
أدسمان,دسم
سيشاتمونهن,شتم
لمسامركما,سمر
وصلبتها,صلب
يبايعانكما,بيع
فكنظيرتيه,نظر
فكالعسير,عسر
ليطالوا,طول
وتعارضاننا,عرض
فلمناسرها,نسر
لصافرتكم,صفر
أدنيهم,دنو
تزخمانا,زخم
ياسمينا,
ويجتنبوهم,جنب
يصرنك,صير
فمصايدي,صيد
فالصليبان,صلب
الخيال,خيل
بلوراكم,بلور
فليكسع,كسع
فبمتربيتهما,ربو
فإذعانكما,ذعن
فللمتزامنين,زمن
لنحتذي,حذو
استعطفت,عطف
وبشرابتنا,شرب
لوكزتماهن,وكز
ولتكابليه,كبل
لضيعهما,ضيع
فيتألقون,الق
وحوشتا,حوش
فلنحمد,حمد
لقسمتنها,قسم
وبنزاعاتهم,نزع
وبمصهراته,صهر
لعبدا,عبد
تنفحوننا,نفح
لمحكتهما,حك
فكخفقكما,خفق
لتستبدلن,بدل
فأعمرناها,عمر
فكأبواعها,
وبمراته,مر
ومزيفتان,زيف
كمقهاهما,قهو
لمحنيهن,حنى
وكمردوديهما,رد
فمهرجانكم,
فنفعك,نفع
فنتعرج,عرج
أمحصتا,محص
يقلقه,قلق
تكميليتين,كمل
فكشبركم,شبر
فبمعتكفاتهما,عكف
فبنطرائكما,نطر
لوراقه,ورق
فبطبعيه,طبع
فليبللني,بل
ستتسقون,وسق
وستجهدينها,جهد
كهنت,كهن
فزائرتيه,زور
فككائناتكن,كون
يصانعونني,صنع
امتلكناكما,ملك
متمولتهما,مول
فكمرفعهم,رفع
تستدعكم,دعو
لشحمهن,شحم
والتغفيل,غفل
فتهالكاه,هلك
كنطيحكما,نطح
فبأكاذيبنا,كذب
لمتضمنيهما,ضمن
سيقرمشهن,قرمش
فسنحضنهن,حضن
ينصلوا,نصل
وكنتراتكما,
يطولوا,طول
وذوق,ذوق
ومطبخهم,طبخ
بمصنعيته,صنع
فستضعفانها,ضعف
وصهرناها,صهر
تعاقبنا,عقب
فتجنحين,جنح
فبتسوليهما,سول
فيدشنونها,دشن
وكأعشاركن,عشر
متعهدو,عهد
مقبضتها,قبض
فلإمكانيته,مكن
لأخرقتهما,خرق
فستتواد,ود
فكمجبورات,جبر
ويبجسه,بجس
وجيئتهما,جىء
ولضاويات,ضوى
أتشربهما,شرب
بغاديكم,غدو
فمطوقتي,طوق
وسأسكنهما,سكن
وبمجانستين,جنس
فكمغالطتكما,غلط
تجحداكن,جحد
كالجيلي,جيل
يغضبنك,غضب
فسيحظرونهما,حظر
بالمتوجتين,توج
فتتعاصرن,عصر
خوصكن,خوص
ونعجله,عجل
لبوقهن,بوق
تزولكما,زول
فنضجن,نضج
فكرائدات,رود
لتحسداني,حسد
أسكنتهم,سكن
فلمشرقيتي,شرق
فأنجدوهم,نجد
فلمستقتلته,قتل
عاشاكما,عيش
الرغبة,رغب
ستبهمانهن,بهم
لمسهبينا,سهب
سيسفياننا,سفى
فمضيفان,ضيف
فنفاياته,نفو
فلترتيليكم,رتل
يخولونها,خول
وبطاهريهم,طهر
سترغمهن,رغم
تسليتم,سلي
وهمشتا,همش
وبرصاصتيهن,رص
خلقتاكن,خلق
فإنذاراي,نذر
فاستأذنتمونا,اذن
ولإحداثي,حدث
فلنزجلهن,زجل
واستنزالي,نزل
فبملكوتكن,ملك
ويؤكدا,اكد
فسندعمهم,دعم
ليعدينكم,عدو
فتشبهيننا,شبه
فبمناظراتكم,نظر
ليبشرنك,بشر
فسأعاشرك,عشر
فبواصركما,بصر
فطيحوها,طيح
بعقيلتك,عقل
وكتراجيديتيكم,
تعطسيهن,عطس
وكمنصفتي,نصف
وبمطمئناته,طمأن
فتعاجلنهما,عجل
لعيدين,عيد
كرمايا,رمى
فلعطوفيك,عطف
لظليلتيها,ظل
ولتغضنات,غضن
ولعنوتنا,عنو
وبمتعبتكن,تعب
ولاستيفائك,وفى
وسيماسحني,مسح
ولتستقضينني,قضى
وللعيار,عير
وسيحاورونك,حور
بباطنه,بطن
رايتانا,رأى
فلتجهدنهم,جهد
الفنطاسين,فنطس
سيجلطنك,جلط
وبدبشك,دبش
ومظالمه,ظلم
لممولتيكما,مول
لصنبورهم,صنبر
ولدهاليزكم,دهلز
ويستشعرن,شعر
سنقتحمه,قحم
ومسوران,سور
الزائدتين,زيد
وبعمتيه,عم
فأخمدهن,خمد
كمتلاعبتيهن,لعب
فبالهراب,هرب
كخامد,خمد
فتثقب,ثقب
فعرياكن,عرى
وستمكنانكن,مكن
ولمطربكن,طرب
فلسياقتكم,سوق
وبمطعوم,طعم
سأصارحك,صرح
وقزازين,قز
ولاتجاهاتهم,وجه
وليزجرنهم,زجر
فبادخار,ذخر
لذبتن,ذوب
زندقته,زندق
وأشبهتني,شبه
وتحليفهن,حلف
فأنسيتمانا,نسى
صفيقيك,صفق
وبجلفيه,جلف
فتقريريي,قر
لتفتلهما,فتل
فترتخيان,رخى
وليتعارك,عرك
فلمصقعكم,صقع
بخطافتينا,خطف
ولأوقيته,
فبالنتفة,نتف
فمناويهما,نوى
فكلؤمهما,لأم
فلشغفيك,شغف
وبحيادك,حيد
ستباينونهن,بين
فتشويهك,شوه
فللمختنقات,خنق
بخوخه,خوخ
يصارحنني,صرح
وسيتخثر,خثر
فللشرابة,شرب
ولحسمها,حسم
فتتحاكمون,حكم
ستنعشك,نعش
يحاشوكن,حشو
لمحللتهم,حل
أمهلاني,مهل
كبديعيي,بدع
سيوبخونه,وبخ
جنوحك,جنح
فتعلكهما,علك
لصفعتم,صفع
تشاربنها,شرب
وبعاصفتها,عصف
فلمشتبههم,شبه
وتمسكاكن,مسك
ودلعتم,دلع
وخلفاءكن,خلف
وكشكائمنا,شكم
فتزقزقاك,زقزق
فكتصدعهما,صدع
وبإجراءي,جرى
بقطريه,قطر
فلناقلاتهما,نقل
بتابليكما,تبل
أشوهك,شوه
فليكرو,كرو
فسيطردونكم,طرد
لفاشيتهن,
بتفاؤليهن,فأل
ليكاتبنك,كتب
فلتقلصهما,قلص
عقمتانا,عقم
فبالمنفوشة,نفش
لندركهم,درك
فسألطخهن,لطخ
سخنتموه,سخن
ومطلقينا,طلق
وللسوائل,سيل
وكمنتفضتهن,نفض
تسقطانكم,سقط
وزكوك,زكو
فلرتيبتيهن,رتب
تحذقانا,حذق
يجربونها,جرب
قلبنهم,قلب
وسيعلياننا,علو
وتونسيتين,
ولتحرياتكم,حرى
فتخاتلوني,ختل
فلأزواجي,زوج
فالقبتين,قب
داخلتاهن,دخل
تقصدونهما,قصد
فلتسفهكما,سفه
مضطرتان,ضر
وبهيطكم,هيط
تؤسل,اسل
فبقرودكن,قرد
لمسببتينا,سب
وطرقيهم,طرق
فتنزقني,نزق
ومعتنيهم,عنى
كتكبركما,كبر
طرشوه,طرش
بساطورهم,سطر
رغوتها,رغو
ومنزلتنا,نزل
لوشمتنني,وشم
ونمثلهم,مثل
ومطرزتان,طرز
قويناكم,قوى
ونعرس,عرس
وستجبله,جبل
فكوثاقتهم,وثق
فبعطار,عطر
ولبجعتكن,
فبالمهمشتين,همش
وثكلكن,ثكل
فلحنائه,حنا
فسنتجلى,جلو
ينتظروكما,نظر
ليشلقوهم,شلق
فكمبررتهن,برر
ولمتأرجحاتها,ارجح
وتبطرنهن,بطر
فغيابتاكما,غيب
وتأمينيها,امن
للمستيكما,لمس
متنبهاتك,نبه
ومحتقراتهم,حقر
وتستجمعان,جمع
فكمعييكما,عي
لسومريه,
فبالقوابل,قبل
فكطاقاتها,طوق
وبالسابرة,سبر
يلتهمكم,لهم
بانطباقهم,طبق
ألمحتنهما,لمح
فكحورياتهما,حور
وبمعسكريكن,عسكر
لرزوكم,رز
فليغطسهن,غطس
وستتنبهان,نبه
ودلهتكن,دله
كاستعماريات,عمر
ولنورفهن,ورف
فكجفرتكما,
فللياليكما,
وليدمجني,دمج
وأفواها,فوه
فستسعلون,سعل
كالتشريعات,شرع
لعقرنكم,عقر
ولتقمعني,قمع
فسيجدولونني,جدول
فبشاشينا,بش
وبمراكشيكم,
وعاجلا,عجل
فزربتماهما,زرب
وسيجابهن,جبه
فسيتفقص,فقص
فبجلالكن,جل
ولرضيعتيكن,رضع
وبلادغيكم,لدغ
لأقمعتاه,قمع
ليحرنها,حور
ولشعاعييكن,شع
كبليلتكما,بل
لعطاءه,عطى
وينفذونهن,نفذ
كسيخنا,سيخ
وكمدلكها,دلك
تميعاه,ميع
للقوني,لقى
فرماحيها,رمح
فسأستسيغهن,سوغ
فسيسخنونهم,سخن
فببلائهن,بلو
وكولومبيتان,
بعلائقه,علق
ولبؤرينا,بأر
فصارعناهم,صرع
ومثقفون,ثقف
لمتغلبتكن,غلب
فستحشمون,حشم
يمرضاكما,مرض
فتجميليتيك,جمل
ترهنانها,رهن
ويبطحها,بطح
وتطولونها,طول
كيمينهن,يمن
فكمشاهن,كمش
ويعوجا,عوج
وأجرعكن,جرع
فينقشونهم,نقش
وقبلتاك,قبل
فستلقحانهن,لقح
فبالملاحين,ملح
لأوادمكما,ادم
بموضعهم,وضع
وكقطعانهما,قطع
فيبهدلاهن,بهدل
فستغميان,غمى
ولتصعيدات,صعد
وكالتوزيع,وزع
فسيقضمن,قضم
فكندكما,ند
فلنختارهن,خير
وستختلجهما,خلج
فليطيلوني,طول
أصفياءه,صفو
فلفارعي,فرع
فبمشايتي,مشي
تتمنها,منو
حقولكم,حقل
والمنبهتان,نبه
ووبخنهما,وبخ
ولينغصاهما,نغص
وليهيجنه,هيج
بستينياتك,ست
فستسردين,سرد
وبعصارها,عصر
وتزفريه,زفر
وأولجتا,ولج
وسيعوقونكن,عوق
ورجعتكما,رجع
لأرادتني,رود
وليفلس,فلس
فنفذتنها,نفذ
بثكنتنا,
لمجهودات,جهد
فللقاصل,قصل
وبمراقبتيهم,رقب
وأبرحتم,برح
لنقيبتها,نقب
وبمبروركم,برر
فيفرحهم,فرح
تبعجننا,بعج
فلكشطنا,كشط
وليشبكنهم,شبك
ولمضللتهن,ضل
فتنسبانا,نسب
بمحرابيكن,حرب
بأطالسي,
بطنطنته,طنطن
أصنفه,صنف
وسننتظر,نظر
للقرعاء,قرع
ومترشحان,رشح
لذخروكما,ذخر
فلثالثتيكما,ثلث
وأغرمتاك,غرم
للشيرازية,
فلنخمهما,خم
والوقادين,وقد
بدهائي,دهى
فستستدركونها,درك
عتياهما,عتى
استرددن,رد
فيخلعاهم,خلع
وبإفسادكما,فسد
ولنستفزكما,فز
ستسبكان,سبك
وبمكينها,مكن
ولتلاعه,تلع
فللمطوقة,طوق
وسترصفينهن,رصف
ولشقهن,شق
والخائفات,خوف
وبجلوسه,جلس
وستنطنه,نوط
فلمآسيكن,اسو
ككيرها,كير
ويغرقوننا,غرق
تبغتاني,بغت
لبخاريينا,بخر
فتبزانها,بز
فجرارهن,جر
وكهفيكما,كهف
لزواجهن,زوج
يوهباك,وهب
ليكتناه,كتن
فكبدرهن,بدر
بالفريك,فرك
فمحششة,حش
ولحصيلتنا,حصل
ولتشايعوها,شيع
وكمترجلكن,رجل
تقفيتن,قفو
فكفيزيائياتهن,
